Daniel Vogelbach,322,40,35,60,80,45,35,55,45,65,30,20,25,35,125
Ty France,411,50,50,45,50,50,55,50,50,45,45,40,40,50,124
Andrew Benintendi,518,50,60,45,55,55,45,40,50,45,65,55,40,60,124
Colton Cowser,598,75,70,60,65,60,70,60,75,60,45,20,45,55,123
Ronald Acuna Jr.,694,55,55,65,75,45,60,65,55,65,55,55,50,70,123
Henry Ramos,295,55,45,45,50,55,60,45,55,45,40,30,45,65,123
Pete Alonso,667,50,45,65,60,50,55,70,45,65,45,30,25,35,122
Jose Ramos,207,55,55,55,40,50,60,55,55,55,55,35,45,50,122
Orlando Arcia,610,50,45,55,50,55,50,55,45,55,50,40,40,60,121
Gleyber Torres,656,50,50,55,55,50,55,60,50,55,60,40,40,60,121
Sterlin Thompson,468,65,55,55,60,55,60,55,70,60,40,30,35,50,121
Jesus Sanchez,654,65,55,60,55,50,60,60,65,60,50,50,40,60,121
Corbin Carroll,670,60,65,35,60,55,60,35,65,35,60,50,60,75,120
Luis Urias,595,55,55,50,60,50,55,50,50,50,60,50,25,60,120
Matt Olson,710,50,45,65,70,45,45,60,50,65,45,25,35,35,120
Mallex Smith,343,45,55,30,50,45,40,30,45,30,60,55,75,75,120
Mookie Betts,563,60,65,60,65,65,60,60,55,55,50,50,50,60,120
Jo Adell,566,45,50,60,45,45,50,60,45,60,55,50,45,60,119
Andy Pages,239,40,50,65,50,35,45,65,40,65,55,35,45,55,119
Aaron Judge,320,65,40,65,65,40,60,65,65,65,50,40,35,60,119
Yordan Alvarez,652,75,65,65,55,50,70,60,80,65,40,40,30,40,119
Eugenio Suárez,610,40,30,65,55,35,45,70,40,65,40,50,40,55,118
DJ LeMahieu,352,60,45,40,50,65,65,40,60,40,70,60,30,60,117
Austin Hays,536,55,70,55,40,50,55,55,55,55,60,45,35,55,117
Bobby Bradley,587,45,50,75,65,30,40,65,45,75,45,45,30,40,117
Marcelo Mayer,596,60,60,50,40,50,55,50,65,50,55,45,50,50,116
Bo Bichette,672,75,65,60,45,60,80,60,75,60,50,35,50,80,116
Matt Vierling,406,50,60,55,45,50,50,55,45,55,55,55,60,70,116
Alex Kirilloff,611,60,55,60,35,45,55,55,60,60,55,50,40,55,116
Casey Schmitt,625,70,50,65,45,65,70,65,70,65,45,35,50,45,115
Dominic Smith,531,50,70,60,50,45,45,55,50,60,35,25,30,40,115
Oneil Cruz,648,50,60,65,45,50,45,60,50,65,55,50,60,65,115
Josh Naylor,460,55,50,55,55,55,45,50,55,55,40,25,35,50,115
Carlos Correa,671,60,60,55,60,50,65,55,55,50,50,50,30,65,115
Jorge Barrosa,576,65,60,65,50,65,65,65,65,65,60,40,60,65,115
Carlos Rodriguez,652,65,40,40,60,80,60,40,65,40,65,40,60,60,115
Alek Thomas,670,65,55,60,55,60,60,60,65,60,55,50,55,70,114
Max Kepler,537,45,55,55,60,55,45,55,50,60,55,40,40,65,114
Jeremy Pena,623,45,45,50,45,40,50,55,45,50,60,50,50,70,113
Xander Bogaerts,616,70,65,55,60,50,80,60,65,55,35,45,30,65,113
Luis Matos,635,65,55,55,40,75,65,60,60,55,60,50,45,80,113
Joey Wiemer,510,40,45,50,55,40,40,55,40,50,45,45,55,70,113
Connor Scott,272,45,65,45,45,50,45,45,45,45,45,50,50,75,113
Adalberto Mondesi,653,50,60,45,35,45,50,45,50,45,60,60,75,80,112
Riley Greene,673,75,55,65,60,50,70,60,75,65,50,45,40,75,112
Brandon Nimmo,698,55,50,35,65,50,45,35,55,35,55,50,40,55,112
MJ Melendez,441,40,45,55,50,35,40,55,40,55,55,30,60,65,112
Elias Díaz,489,50,40,50,50,60,55,50,50,50,50,30,25,45,112
Mike Trout,615,60,45,65,80,45,55,60,60,65,70,50,30,65,112
Ivan Herrera,477,50,40,55,55,50,50,55,50,55,50,45,30,40,111
Hunter Renfroe,528,45,40,70,55,40,50,75,45,65,45,30,60,55,111
Josh Bell,658,45,50,55,60,45,50,60,45,55,30,25,30,45,111
Rhys Hoskins,688,45,65,55,70,45,45,60,45,55,40,20,30,55,110
Michael Harris II,647,60,65,50,50,55,60,45,65,50,60,40,55,75,110
Freddie Freeman,676,65,55,55,60,55,55,50,65,55,40,25,30,60,110
Loidel Chapellí Jr.,550,60,50,60,65,65,55,60,60,60,50,40,45,65,110
Bryson Stott,416,50,50,40,60,45,45,40,50,40,45,45,45,65,110
Starling Marte,619,60,60,45,45,55,60,45,60,45,55,60,65,70,110
Trevor Story,570,45,60,50,60,45,50,55,45,50,50,50,65,65,109
Robert Hassell III,281,45,65,50,50,45,45,50,45,50,45,35,55,55,109
Cal Raleigh,502,40,55,55,50,40,40,55,40,55,40,30,40,45,109
Luis Garcia,549,70,60,60,35,65,65,55,70,60,50,50,45,60,109
Cedric Mullins,699,55,55,55,50,50,45,50,55,55,50,65,65,75,109
Josh VanMeter,436,45,60,55,65,40,40,55,45,55,50,20,40,65,108
Eloy Jimenez,659,50,60,60,50,40,55,65,50,60,55,35,35,50,108
Jorge Polanco,607,50,55,55,50,55,45,60,50,55,65,65,50,60,108
Jorge Mateo,549,45,60,40,35,45,50,40,45,40,45,55,70,65,108
Alec Burleson,409,50,45,60,40,50,50,55,50,60,40,25,35,40,108
Mark Canha,483,45,45,55,60,45,50,55,45,60,40,35,30,65,108
Chris Taylor,368,45,55,50,50,40,50,50,45,50,60,55,35,65,107
Oscar Gonzalez,528,60,50,55,30,50,65,55,60,55,45,35,55,55,107
Tyler O'Neill,586,50,45,65,45,35,55,70,50,65,55,35,55,70,107
Franmil Reyes,588,45,40,65,60,35,45,65,45,65,40,25,30,35,107
Elly De La Cruz,567,50,60,65,35,40,55,65,50,65,50,45,60,60,107
Francisco Lindor,629,50,50,50,55,55,50,55,50,50,60,50,50,65,106
Tim Anderson,467,75,55,50,30,50,80,55,75,50,55,55,50,70,106
Vinnie Pasquantino,455,60,60,60,45,60,55,60,60,60,40,30,30,50,106
Andy Ibanez,540,60,40,50,40,65,65,55,55,50,50,40,40,50,106
Yoan Moncada,660,50,65,40,60,40,50,40,50,45,50,55,30,55,106
Luis Robert,698,75,60,60,40,50,80,60,75,60,40,40,60,75,106
Dylan Crews,470,55,60,65,45,45,60,65,55,65,50,50,50,55,106
Oswald Peraza,547,55,50,50,50,55,60,50,55,50,70,45,75,70,106
Bryan Reynolds,637,60,65,55,60,45,60,55,60,55,60,50,40,55,106
Brennen Davis,607,40,50,55,55,40,40,55,40,55,40,40,35,65,106
Nick Senzel,512,45,60,40,55,45,45,45,45,40,55,50,60,60,105
Victor Victor Mesa,654,50,60,40,55,55,50,45,50,40,55,50,45,70,105
Triston Casas,591,50,60,65,60,50,50,60,50,65,40,30,30,50,105
LaMonte Wade Jr.,610,50,50,55,55,45,45,55,50,55,55,45,40,65,105
Mike Zunino,384,30,35,65,50,25,30,65,30,65,40,35,25,35,105
Brendan Rodgers,580,60,60,45,45,55,65,50,55,45,45,35,35,50,105
James Rolle,618,50,50,65,50,50,45,65,50,65,50,20,25,35,104
Anthony Rizzo,644,50,35,55,60,55,45,50,50,55,45,55,30,65,104
Garrett Callaghan,458,45,45,65,70,55,45,60,50,65,45,35,40,60,104
Jordan Groshans,202,45,55,50,45,45,45,55,45,50,45,55,45,55,104
Keibert Ruiz,541,50,45,55,50,75,45,50,50,55,50,30,25,30,103
Shohei Ohtani,631,70,60,70,65,35,60,65,75,70,65,60,55,65,103
Nathaniel Lowe,666,45,45,55,65,40,45,55,50,60,40,25,30,35,103
Wes Kath,574,45,60,55,45,40,45,55,45,60,35,25,40,35,103
Jameson Hannah,676,55,50,35,55,60,50,30,55,35,55,55,50,70,103
Alejandro Kirk,206,45,35,45,55,65,45,45,45,45,45,25,25,30,103
Adley Rutschman,545,55,45,55,55,55,55,55,55,55,40,40,30,35,102
Colin Moran,451,60,50,55,60,50,50,50,65,55,55,40,35,30,102
Jeimer Candelario,585,50,65,45,55,50,45,45,50,45,50,30,45,40,102
Zach Neto,228,65,55,40,50,80,70,45,65,40,60,40,55,60,102
Austin Hendrick,508,45,55,65,60,30,45,65,50,65,55,55,45,60,102
Francisco Mejía,453,55,60,50,45,55,55,45,60,50,55,45,30,45,102
George Valera,245,45,40,55,60,35,40,55,45,60,50,35,35,60,102
Osleivis Basabe,293,50,55,40,50,55,55,40,50,40,55,40,65,60,102
Yeison Santana,324,45,50,40,50,65,50,40,45,40,55,35,45,55,101
Fernando Tatis Jr.,453,70,60,75,55,45,75,80,65,75,55,45,65,80,101
Brice Turang,240,50,40,35,55,65,50,35,50,35,60,45,45,65,101
Isaac Paredes,405,60,50,55,65,65,65,55,55,55,55,55,40,55,101
Jordan Nwogu,612,40,60,55,55,40,45,55,40,55,50,50,60,60,101
Javier Baez,608,50,50,60,35,45,55,65,45,60,45,50,50,65,101
Ian Happ,631,50,40,60,60,40,50,60,50,65,65,50,40,65,100
Orelvis Martinez,480,45,50,60,40,45,50,65,45,60,55,55,45,55,100
Danny Jansen,232,40,55,55,55,50,45,55,40,55,50,30,35,45,99
Kevin Kiermaier,471,45,55,35,50,45,45,35,45,35,55,50,60,65,99
Sean Murphy,421,40,45,55,50,45,40,55,40,55,45,35,30,30,99
Ramon Rodriguez,355,45,40,50,40,60,45,50,45,50,50,40,25,35,99
Christian Yelich,683,45,45,55,70,45,45,50,50,55,45,50,45,70,99
Gabriel Arias,553,45,55,50,35,40,50,50,45,50,50,35,45,60,99
Felix Valerio,300,45,35,50,65,65,50,50,45,45,55,45,45,65,99
Nick Plummer,325,45,50,50,60,35,40,45,45,50,55,45,45,55,99
Nick Yorke,551,60,70,55,55,50,60,55,60,55,55,45,50,60,99
Willson Contreras,483,40,35,50,55,35,40,50,40,50,45,30,35,45,99
Wander Franco,672,70,55,50,35,80,70,50,70,50,60,45,55,65,97
Daulton Varsho,511,45,40,45,55,50,45,45,45,45,40,30,50,70,97
CJ Abrams,681,65,60,40,40,65,65,40,70,40,60,55,70,75,97
Anthony Rendon,543,50,55,50,60,60,50,50,50,50,50,35,40,65,97
Joey Bart,475,50,55,60,40,35,50,65,50,60,40,25,30,40,97
Giancarlo Stanton,679,50,35,60,55,40,55,65,50,60,40,50,30,55,97
Brayan Rocchio,551,55,55,45,35,50,55,45,55,45,65,45,55,65,97
Nick Pratto,642,45,50,60,60,40,45,60,45,65,55,25,35,70,96
Donovan Solano,587,60,45,35,40,55,65,35,60,35,55,45,35,65,96
Cody Bellinger,606,45,55,60,65,45,45,60,50,60,45,30,45,65,96
Michael A. Taylor,355,40,45,45,45,40,45,50,40,45,55,55,65,65,96
Jorge Navarro,456,45,60,55,45,55,45,55,45,55,40,25,60,80,96
Tyler Stephenson,367,60,45,50,60,55,65,50,55,50,45,35,35,40,96
Luis Rengifo,661,50,55,40,55,60,50,40,50,40,55,30,55,65,96
Kyle Lewis,607,50,40,50,60,45,55,50,50,50,50,55,40,70,96
Jacob Melton,395,50,60,50,35,45,45,50,50,55,50,45,55,65,96
Jake Cronenworth,402,55,60,50,50,65,50,50,55,50,55,40,35,60,96
Alden Mathes,200,50,50,45,40,50,45,45,50,50,45,35,55,55,95
Andrew Velazquez,288,45,55,45,50,35,45,45,40,45,65,50,70,75,95
Brian Anderson,593,50,50,55,60,45,55,60,50,55,55,25,35,45,95
Mark Vientos,207,45,60,60,55,35,45,60,45,60,55,40,40,40,95
Yandy Díaz,321,55,50,45,60,60,55,45,55,45,60,35,40,40,95
Oscar Colas,522,45,50,65,50,45,45,60,50,65,50,30,45,45,95
Kyle Schwarber,618,45,45,60,70,35,40,55,45,60,50,30,40,40,94
Geraldo Perdomo,622,50,55,35,70,55,50,35,45,35,50,45,45,60,94
Corey Dickerson,262,50,70,45,45,55,45,40,55,50,50,35,40,60,94
Miguel Vargas,642,60,50,55,35,55,60,55,55,50,50,35,35,75,94
Akil Baddoo,683,50,50,50,65,45,45,50,50,50,55,45,55,75,93
Jonatan Clase,307,55,55,25,70,65,50,25,55,25,55,40,75,70,93
J.P. Crawford,502,45,50,25,60,55,45,25,50,25,50,60,25,55,93
Reginald Preciado,362,45,70,50,35,35,45,50,45,50,35,45,40,65,93
Taylor Jones,414,45,50,50,55,45,50,55,45,50,40,25,35,40,93
Jose Ramirez,659,55,80,65,50,65,55,65,55,65,65,45,60,70,93
Marcus Semien,620,40,50,50,55,45,45,50,40,50,55,50,40,65,92
Kyle Stowers,437,55,60,60,70,40,50,60,55,60,50,50,40,50,92
Nicky Lopez,655,65,45,25,45,75,60,25,65,25,60,65,50,65,92
Brandon Lowe,654,40,45,60,60,35,40,60,45,65,55,40,30,65,92
Edward Olivares,305,45,50,55,45,45,45,55,40,55,60,50,60,70,92
Lonnie White,213,45,65,50,45,30,45,55,45,50,45,35,60,65,91
Carter Bins,221,40,45,50,60,35,40,50,40,50,45,25,35,45,91
Abraham Toro,452,55,55,50,60,50,60,55,55,50,55,40,35,60,91
Jeff McNeil,651,65,50,35,45,75,55,35,65,40,60,40,35,55,90
Jake Burger,214,50,40,60,45,45,55,60,50,60,50,40,45,40,90
Mike Yastrzemski,501,45,55,50,55,45,40,45,45,50,55,55,40,55,90
Austin Meadows,553,50,55,55,50,55,45,50,55,55,55,50,40,60,90
Pete Crow-Armstrong,616,45,55,40,55,45,45,40,45,40,55,45,45,60,89
Mitch Haniger,575,50,40,60,50,40,45,60,50,60,50,50,40,65,89
Teoscar Hernández,462,55,45,60,45,45,55,60,55,60,55,55,45,60,89
Bubba Thompson,591,45,50,55,40,45,45,60,45,55,55,55,60,70,89
George Springer,572,45,45,55,60,50,45,60,45,50,50,50,40,55,89
Lourdes Gurriel Jr.,602,65,60,55,45,55,70,55,60,55,55,40,45,55,88
Cal Mitchell,492,60,55,50,45,55,55,50,65,50,65,30,40,60,88
Will Smith,439,40,50,60,55,50,45,60,40,60,45,45,35,60,88
Jean Segura,344,60,50,40,50,70,60,40,55,40,65,60,40,60,88
Edmundo Sosa,215,50,45,50,40,50,55,50,50,50,70,50,30,55,88
William Contreras,512,45,40,55,50,40,45,55,45,55,40,25,25,40,88
J.C. Masson,454,55,60,70,45,45,50,65,55,70,50,35,50,45,87
Jazz Chisholm Jr.,606,55,65,60,50,45,50,55,60,60,55,50,65,70,87
Jason Vosler,471,40,45,55,55,35,35,55,40,55,50,50,30,35,87
Steven Duggar,467,45,60,50,50,35,40,45,45,50,60,60,55,65,87
Kolten Wong,583,55,55,45,45,60,55,40,60,45,65,55,50,65,86
Austin Slater,459,45,55,50,50,40,45,55,40,50,55,25,55,70,86
Diego Cartaya,230,50,50,55,50,45,55,55,50,55,60,30,30,40,86
René Pinto,429,45,45,50,45,40,45,50,40,50,60,45,35,45,85
Josh Rojas,374,45,40,45,60,50,45,45,50,45,40,30,50,60,85
Brandon Marsh,505,40,65,35,55,40,40,35,40,35,65,55,55,65,85
Josh Lowe,237,45,50,55,50,40,45,50,45,55,55,50,65,80,85
Mike Moustakas,378,40,55,50,45,45,40,50,40,50,30,25,40,40,85
Jacob Berry,313,50,55,65,55,45,50,60,50,65,40,40,40,50,84
Alec Bohm,615,50,40,60,55,50,55,60,50,60,35,25,35,65,84
Cole Tucker,440,45,50,35,60,45,40,35,45,35,60,50,50,70,84
Brett Phillips,626,35,35,50,65,30,35,50,35,55,50,45,60,70,84
Jacob Gonzalez,236,45,45,40,60,50,45,40,45,40,55,55,45,60,84
Bryan Lavastida,481,60,50,45,50,60,65,45,60,45,50,45,55,60,83
Enrique Hernández,339,50,55,50,50,55,55,55,50,50,65,50,45,50,83
Carson Kelly,503,45,35,55,60,45,45,55,40,55,45,30,25,30,83
Tommy Edman,339,55,50,45,45,60,55,45,60,45,65,50,60,60,83
John Hicks,206,40,40,50,35,40,40,50,40,50,45,45,30,50,83
Luis Guillorme,554,50,35,25,60,55,45,25,50,25,60,35,35,55,83
Eric Hosmer,588,50,45,45,45,55,50,40,50,45,50,30,35,55,83
Jacob Stallings,486,45,50,45,55,50,50,45,45,45,50,50,35,40,83
Zach McKinstry,466,50,50,50,50,45,50,50,55,50,65,60,40,55,82
Ryan Jeffers,210,35,40,55,55,35,40,55,35,50,40,25,25,40,82
Gio Urshela,523,55,60,50,35,50,60,50,55,50,55,40,35,30,82
Luke Voit,248,40,40,60,55,35,45,65,40,60,45,35,35,40,82
Harrison Bader,532,50,55,55,55,45,55,55,50,55,50,65,50,65,82
Tim Locastro,565,45,65,40,35,50,50,45,45,35,60,50,65,70,82
Ivan Johnson,583,50,40,55,65,55,45,55,50,55,50,55,45,60,82
Nick Gordon,290,55,45,45,45,45,50,45,55,45,65,55,60,70,82
Cavan Biggio,644,45,35,55,70,35,40,50,45,55,75,50,35,65,81
Eguy Rosario,343,45,55,50,50,50,45,50,45,50,60,50,55,65,81
Garrett Cooper,416,50,35,55,55,40,55,60,50,55,45,25,35,30,80
Ezequiel Tovar,589,45,50,45,30,65,50,45,45,45,55,45,55,70,80
Lawrence Butler,344,40,55,65,55,30,40,65,40,65,45,40,50,60,80
Noelvi Marte,612,45,55,55,50,45,45,55,45,55,60,45,55,75,80
Ryan McMahon,591,45,50,60,50,45,40,55,45,60,35,25,40,65,79
Luis Campusano,461,45,45,50,50,50,50,50,45,50,40,30,35,40,79
Thairo Estrada,582,45,50,50,45,50,45,50,45,50,55,50,55,75,78
Gabriel Moreno,464,65,60,55,45,55,70,55,65,55,60,30,20,70,78
Michael Conforto,536,55,50,50,60,45,45,45,55,50,45,40,40,60,78
Luis Arraez,508,65,50,30,55,80,60,25,70,30,50,50,25,60,78
Randy Arozarena,662,50,55,50,55,40,50,50,45,50,50,55,65,60,78
Nolan Arenado,596,55,45,55,45,55,60,60,55,55,35,30,40,35,77
Ji-hwan Bae,420,50,45,35,55,50,45,35,50,35,50,45,60,60,77
Lorenz Elion,228,60,50,75,30,50,65,80,60,75,50,40,45,60,77
Cristian Pache,531,40,45,50,50,45,45,50,40,50,55,60,50,60,77
Aeverson Arteaga,686,50,50,40,45,55,55,45,50,40,50,45,65,65,77
Jack Suwinski,438,45,55,55,65,40,40,50,45,55,55,45,45,55,76
Myles Straw,642,50,45,20,55,55,55,20,50,20,50,55,55,65,76
Evan White,343,45,35,55,50,45,45,55,45,55,60,40,35,50,76
Luis Torrens,413,45,45,50,35,45,50,50,45,50,50,45,30,40,75
Rowdy Tellez,242,50,50,60,50,40,45,60,50,60,45,25,35,60,75
Yasmani Grandal,474,40,30,60,70,35,40,55,40,60,45,25,35,40,75
Wilmer Flores,270,55,50,55,50,70,65,60,50,50,55,30,30,40,75
Nick Gonzales,316,55,60,50,45,50,60,50,55,50,55,25,45,65,75
Christian Vázquez,333,50,30,40,45,60,50,45,50,40,35,30,35,55,74
Alex Verdugo,569,55,45,45,45,65,50,40,55,45,55,40,40,65,74
Francisco Alvarez,406,45,45,55,50,50,45,55,45,55,45,30,35,45,73
Tyler Soderstrom,254,60,60,60,60,50,60,60,65,60,50,30,35,55,73
Brady House,283,50,60,60,50,40,50,60,50,60,60,45,45,50,73
Logan O'Hoppe,268,45,50,55,40,55,50,55,45,55,45,20,25,35,72
Manny Machado,638,55,50,55,50,55,60,55,55,55,60,60,35,65,72
Tyler Gentry,307,40,45,50,55,35,45,50,40,50,40,45,50,50,72
Brandon Crawford,447,45,55,50,50,45,45,45,50,50,40,35,40,60,72
Tyler Naquin,207,50,45,50,50,50,45,50,50,50,45,40,50,55,72
Sheldon Neuse,273,45,45,55,40,40,50,55,45,55,55,40,30,60,71
Otto Lopez,222,55,50,40,50,55,60,40,55,40,60,50,50,70,71
Matt Chapman,615,40,55,55,55,40,40,55,40,55,40,35,45,45,71
Brayan Buelvas,243,55,55,40,50,55,55,40,55,40,60,35,55,55,71
Adam Frazier,352,55,60,35,55,70,50,35,60,35,70,50,30,55,71
Chandler Simpson,535,55,35,25,45,80,55,25,55,25,60,30,75,80,70
Peyton Burdick,588,50,45,60,60,50,55,60,50,60,40,45,40,60,70
Miguel Amaya,371,35,40,55,60,50,40,55,35,55,45,35,25,30,69
Endy Rodriguez,319,40,55,50,45,50,40,45,45,50,50,20,35,35,69
Brandon Belt,286,45,50,55,65,40,40,50,45,55,30,20,40,60,69
Taylor Trammell,584,40,45,55,70,30,35,50,40,55,55,60,50,60,68
Nick Madrigal,344,55,45,35,50,80,60,35,50,30,70,45,45,55,67
Miguel Rojas,518,50,60,30,45,75,55,30,45,30,50,40,40,60,67
Wilmer Difo,254,45,35,30,55,50,45,30,45,30,70,65,50,60,67
Jarren Duran,267,50,45,45,40,50,45,45,50,45,45,40,65,70,67
Dansby Swanson,573,40,45,50,50,45,40,55,40,50,55,40,35,70,67
Ronaldo Hernandez,266,40,50,55,40,55,45,55,40,55,50,40,30,60,66
Nick Ahmed,458,50,60,35,50,55,55,40,50,35,60,50,40,60,66
Manuel Margot,677,45,55,50,50,50,50,45,45,50,60,55,60,65,66
J.D. Davis,442,55,40,45,60,45,60,50,55,45,55,35,35,50,66
Ha-seong Kim,235,45,45,50,50,50,45,50,40,50,60,50,45,75,65
Adolis García,462,40,40,60,30,35,45,60,40,60,55,50,55,70,65
Kevin Newman,274,55,45,35,35,80,55,35,50,35,60,45,45,60,64
Jose Iglesias,426,45,50,35,30,75,45,35,45,30,70,45,40,60,63
Adam Engel,565,40,50,50,35,40,45,50,40,50,60,55,60,65,63
Brett Harris,330,60,40,45,70,60,65,50,60,45,45,35,40,45,63
Sam Huff,326,45,40,60,45,30,45,60,45,60,55,45,40,45,62
Trent Grisham,625,40,60,45,65,45,35,40,40,45,55,65,55,70,62
Jose Rodriguez,354,60,55,50,30,70,65,50,60,50,50,40,60,75,61
Reese McGuire,473,40,55,40,50,50,35,35,40,40,50,40,35,50,61
Nick Allen,395,45,55,40,40,65,45,45,45,40,65,45,50,70,58
Payton Henry,406,45,45,55,45,40,45,55,45,55,50,45,35,40,58
David Fletcher,560,55,55,25,35,80,55,25,55,25,65,40,40,65,57
Andrelton Simmons,591,50,40,30,45,80,55,30,50,25,50,45,40,70,55
Ethan Murray,362,45,50,35,55,45,50,40,45,35,45,45,50,65,54
Liover Peguero,569,50,50,45,40,50,50,45,50,45,55,25,60,75,53
Avisail Garcia,444,55,40,55,40,45,55,55,50,55,60,55,40,60,52
Erik González,245,45,40,30,35,50,45,35,45,30,50,50,45,60,48
Anthony Volpe,471,40,45,40,50,40,40,40,40,40,70,45,65,75,46
Nico Hoerner,226,55,40,25,50,70,60,25,55,25,70,55,50,70,40
Ryan McKenna,331,45,45,50,60,40,45,50,45,45,50,45,50,55,39
Heston Kjerstad,209,40,50,60,50,35,40,60,40,60,55,60,45,55,38
Kyle Holder,211,40,45,35,50,50,40,35,40,35,60,45,40,55,29
Jonah Heim,229,45,50,40,50,55,45,40,45,40,50,25,25,35,26
Bryce Harper,626,60,60,70,80,40,50,60,65,75,50,60,40,70,167
Shohei Ohtani,619,65,55,70,70,40,60,65,70,70,65,60,55,65,164
Andrew Vaughn,657,55,70,65,60,50,55,65,55,65,50,30,30,35,155
Julio Rodriguez,204,70,80,65,50,45,75,70,70,65,55,40,80,75,154
Alex Bregman,628,60,60,55,65,65,65,60,55,55,60,40,35,65,152
Max Wagner,229,50,50,60,55,40,50,65,45,60,40,30,40,50,152
Vladimir Guerrero Jr.,679,75,55,70,70,60,80,70,75,70,45,35,30,75,152
Joey Gallo,692,45,30,70,80,40,40,70,45,75,35,60,40,60,151
Lorenz Elion,690,65,50,75,40,55,65,80,60,75,50,40,45,65,149
Nick Pratto,516,45,50,60,60,40,45,60,45,60,55,30,35,70,149
Gavin Sheets,525,55,55,60,50,45,50,60,55,60,45,35,40,35,147
Brady House,580,50,60,65,50,40,55,65,50,65,60,45,50,55,145
Zac Veen,653,45,70,65,50,35,45,65,45,65,50,45,50,60,145
Riley Greene,619,80,55,65,60,50,75,60,80,65,50,45,40,75,144
Juan Soto,432,70,50,60,80,55,70,60,75,60,50,40,35,75,144
Victor Bericoto,679,50,60,70,50,45,55,70,50,70,55,30,30,50,143
Chris Lanzilli,612,45,55,60,60,40,50,65,45,60,50,25,40,50,141
Avisail Garcia,208,55,35,55,40,45,55,55,50,55,60,50,40,60,141
Adley Rutschman,566,50,45,55,55,50,50,55,50,55,40,40,30,35,141
Sergio Campana,209,50,60,60,55,45,55,60,50,60,55,45,55,75,141
Mike Trout,600,55,45,60,80,45,55,60,55,65,70,55,30,65,140
Peyton Stovall,209,70,60,50,45,65,60,45,70,50,30,40,40,50,140
Colton Cowser,469,75,70,60,60,60,70,60,75,60,45,20,45,55,139
Jorge Barrosa,591,70,55,70,50,65,70,70,70,70,60,40,55,70,139
Luis Matos,424,65,55,55,40,75,70,60,65,55,60,50,40,80,138
Alec Burleson,509,50,45,60,40,50,45,55,50,60,40,25,35,40,138
Seiya Suzuki,576,50,40,60,55,45,50,60,45,60,45,40,60,60,137
José Abreu,516,55,50,60,55,50,55,60,50,60,50,25,35,35,136
Gabriel Moreno,519,65,60,55,40,55,70,55,65,55,55,30,20,75,136
Alberto Rodriguez,564,55,55,60,65,45,55,60,55,60,40,25,50,70,135
James Wood,654,50,50,65,55,45,45,65,50,65,40,25,50,60,135
Jordan Beck,215,45,55,55,40,40,45,55,45,55,35,45,55,60,134
George Springer,657,45,50,55,60,50,45,60,45,50,50,50,40,55,134
Jeferson Quero,225,40,60,60,45,30,45,60,40,60,50,45,25,30,134
Jesse Winker,671,55,60,55,60,60,45,50,55,55,35,30,25,60,133
Mookie Betts,642,55,65,55,65,65,60,60,55,55,45,50,50,65,133
Matt Olson,577,50,45,65,70,45,45,60,50,65,45,25,35,35,133
Ryan Clifford,530,55,60,70,50,40,50,70,55,70,45,25,50,55,132
Kyle Tucker,675,55,65,60,55,45,50,60,55,65,50,45,50,70,131
Jake Cronenworth,597,55,60,50,50,65,50,50,55,50,50,40,35,60,131
Yordan Alvarez,606,70,60,60,55,45,65,60,70,65,40,40,35,40,131
Jake McCarthy,595,45,45,50,55,45,40,45,45,50,45,55,70,75,130
Trei Cruz,689,55,40,55,75,50,50,55,55,55,50,50,55,70,130
Noelvi Marte,522,45,55,55,50,45,50,60,45,55,60,45,60,80,130
Dylan Carlson,628,55,65,60,60,45,50,55,55,60,55,40,55,70,130
Rhys Hoskins,639,45,60,55,70,45,50,60,45,55,40,20,30,55,130
Ramon Laureano,617,55,55,60,55,45,65,60,55,55,50,50,50,70,129
Dylan Crews,639,55,55,65,50,45,55,65,55,65,50,50,45,60,129
Ketel Marte,652,75,70,50,45,65,75,50,80,50,65,50,25,60,129
Jesse Franklin V,289,45,45,65,50,45,45,60,45,65,55,50,60,75,128
Kris Bryant,639,50,55,55,60,50,50,60,45,55,55,40,35,65,128
Felix Valerio,484,45,35,50,60,70,45,50,45,45,55,40,45,65,128
Marcelo Mayer,669,60,60,50,40,50,55,50,65,55,55,45,55,55,128
JuJu Stevens,486,50,35,65,60,50,55,65,50,65,45,35,55,50,127
Fernando Tatis Jr.,671,70,60,75,55,45,75,75,65,70,60,40,65,80,126
Bo Bichette,686,75,65,60,50,60,80,60,70,60,50,35,50,80,125
Carlos Correa,671,60,55,55,60,50,70,55,60,50,50,50,30,65,125
Austin Hays,578,50,70,50,40,50,55,50,50,50,55,45,35,55,124
Jose Ramirez,606,55,80,65,55,65,55,65,55,60,65,45,60,65,124
Nick Yorke,683,55,70,55,55,50,60,55,55,55,50,45,50,60,124
Tyler O'Neill,559,50,45,70,45,35,55,70,50,65,55,35,55,70,124
Sterlin Thompson,338,65,55,55,60,55,60,55,65,55,40,30,30,50,123
Heliot Ramos,263,45,60,55,50,40,50,55,45,55,45,55,45,70,123
Luke Williams,274,40,60,45,60,45,45,45,40,45,50,20,55,60,123
Mark Vientos,489,45,60,60,55,40,50,60,45,60,55,40,40,40,123
Jacob Walsh,336,50,45,65,45,40,50,60,50,65,35,45,45,45,123
